Name,Price,Rating,Details,Image,Link
Under Armour Kids' Grade School Flash Sneaker,$24.99,4.5,"Fabric type
80% Cotton,20% Polyester
Origin
Made in the USA or Imported
Sole material
Rubber
Outer material
Ethylene Vinyl Acetate (EVA)",https://m.media-amazon.com/images/I/612YZVqnSzL._AC_SX395_.jpg,https://www.amazon.com/Under-Armour-School-Sneaker-Magenta/dp/B0CJT4XG2S/ref=sr_1_68
Beta Sneaker,$33.99 - $44.99,4.8,"Origin
Imported
Sole material
Synthetic Rubber
Outer material
Polyvinyl Chloride (PVC)
Closure type
Lace-Up",https://m.media-amazon.com/images/I/71lCVyJ1cgL._AC_SY395_.jpg,https://www.amazon.com/Steve-Madden-Girls-Shoes-Sneaker/dp/B0CSKQW9LC/ref=sr_1_69
Skechers Girls' Jumpsters 2.0 Blurred Dream,$33.81 - $37.98,4.8,"Fabric type
100% Synthetic
Origin
Imported
Sole material
Polyurethane
Outer material
Synthetic",https://m.media-amazon.com/images/I/61cziNrVRPL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Jumpsters-2-0-Blurred-Sneaker-Little/dp/B0BN6WXDKK/ref=sr_1_70
Skechers Girl's Uno Lite-Metallic Shimmers Sneaker,$26.38 - $48.00,4.6,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)
Closure type
Lace-Up",https://m.media-amazon.com/images/I/71p0gpBrjvL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Lite-Metallic-Shimmers-Sneaker-Lavender/dp/B0CC3X8KR3/ref=sr_1_71
The Children'S Place Girls Casual Lace Up Running Sneakers,$17.49,4.6,"Fabric type
100% polyester mesh
Sole material
Ethylene Vinyl Acetate
Outer material
Polyester, Ethylene Vinyl Acetate (EVA)
Closure type
Lace-Up",https://m.media-amazon.com/images/I/71pqj38jy1L._AC_SY500_.jpg,https://www.amazon.com/Childrens-Place-Running-Sneakers-Uniform/dp/B0B4YWFDRH/ref=sr_1_72
Under Armour Boys' Grade School Assert 10,$29.99 - $60.00,4.6,"Origin
Made in the USA or Imported
Sole material
Rubber
Outer material
Mesh, Synthetic
Closure type
Lace-Up",https://m.media-amazon.com/images/I/51wSyR3WEIL._AC_SY395_.jpg,https://www.amazon.com/Under-Armour-School-Running-Iridescent/dp/B09XBW8NLG/ref=sr_1_73
adidas Unisex-Child Lite Racer Adapt 7.0 Sneaker,$27.00 - $89.05,4.6,"Origin
Imported
Sole material
Rubber
Outer material
Rubber
Closure type
Pull-On",https://m.media-amazon.com/images/I/71oEyP3IgqL._AC_SY395_.jpg,https://www.amazon.com/adidas-Sneaker-Purple-Cobalt-Unisex/dp/B0CRD7T5Y7/ref=sr_1_74
Skechers Unisex-Child Twinkle Sparks-Ombre Dazzle Sneaker,$30.13 - $33.69,4.8,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Canvas
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71QvFRAORWL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Twinkle-Sparks-Ombre-Sneaker-Toddler/dp/B0CC4733LX/ref=sr_1_75
"Avia Spark Slip On LED Light Up Boys and Girls Sneakers - Lightweight Tennis, Athletic, Kids and Toddler Light Up Shoes for Girls and Boys - Little Kid Shoes Size 11-3",$35.99,4.6,"Sole material
Thermoplastic Elastomers
Outer material
Synthetic
Closure type
Pull-On
Water resistance level
Not Water Resistant",https://m.media-amazon.com/images/I/81RlcjrLJeL._AC_SY395_.jpg,https://www.amazon.com/Avia-Spark-Light-Girls-Sneakers/dp/B0DCHYCK8X/ref=sr_1_76
Skechers Girl's Glide-Step + Sneaker,$33.70 - $49.95,4.4,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)
Closure type
Lace-Up",https://m.media-amazon.com/images/I/71cuHpl-azL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Girls-Glide-Step-Sneaker-Black/dp/B0CNY5XMGB/ref=sr_1_77
Merrell Unisex-Child Moab 3 Mid Waterproof Hiking Shoe,$40.97 - $70.00,4.5,"Origin
Made in the USA or Imported
Sole material
Rubber
Shaft height
Ankle
Shaft circumference
4",https://m.media-amazon.com/images/I/71zO+u+AcpL._AC_SX395_.jpg,https://www.amazon.com/Merrell-Waterproof-Hiking-Altitude-Unisex/dp/B0967J2NX4/ref=sr_1_78
Skechers Unisex-Child Flutter Heart Lights-Groovy Sneaker,$26.67 - $43.41,4.4,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Synthetic
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71OoaWFScYL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Flutter-Lights-Groovy-Sneaker-Lavender/dp/B0BN6X97HJ/ref=sr_1_79
Skechers Girl's Ultra Flex-Color Perfect Sneaker,$31.46 - $41.81,4.7,"Fabric type
100% Textile
Origin
Made in the USA or Imported
Sole material
100% EVA
Outer material
Ethylene Vinyl Acetate (EVA)",https://m.media-amazon.com/images/I/61jls5wV0bL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Flex-Color-Perfect-Sneaker-Lavender/dp/B09DRNVRFJ/ref=sr_1_80
EUXTERPA Kids Toddler Sneakers Boys Girls Canvas Shoes Walking Sneaker with Easy Fasten Strap,$12.49 - $19.99,4.4,"Sole material
Rubber
Outer material
Canvas
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71JO4C97K0L._AC_SY395_.jpg,https://www.amazon.com/EUXTERPA-Toddler-Glitter-Sneakers-Walking/dp/B0CYBY839Z/ref=sr_1_81
LONDON FOG Unisex Angel Lane Metallic Fashion Sneaker Lace-Up Athletic Running Shoe (Big Kid - Little Kid Toddler),$22.94,4.3,"Sole material
Rubber
Outer material
Fabric
Closure type
Lace-Up
Water resistance level
Water Resistant",https://m.media-amazon.com/images/I/51SWvVFiNFL._AC_SY395_.jpg,https://www.amazon.com/LONDON-FOG-Metallic-Fashion-Athletic/dp/B09M1GC9T8/ref=sr_1_82
Nike Women's Gymnastics Shoes Sneakers,$38.00 - $61.99,4.6,"Origin
Imported
Sole material
Rubber
Outer material
Leather
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/517yrlDSQsL._AC_SY395_.jpg,https://www.amazon.com/Nike-Little-Runner-Pewter-DJ6040/dp/B0B1QWK84G/ref=sr_1_83
Skechers Girls' Twinkle Sparks-Charm Bestie Sneaker,$32.99,4.6,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)
Closure type
Zipper",https://m.media-amazon.com/images/I/71FPuvXyViL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Twinkle-Sparks-Charm-Bestie-Sneaker/dp/B0CPQ88M35/ref=sr_1_84
Under Armour Unisex-Child Pre School Flash Running Shoe,$33.75 - $45.00,4.6,"Fabric type
100% Polyester
Origin
Made in the USA or Imported
Sole material
Rubber
Outer material
Ethylene Vinyl Acetate (EVA)",https://m.media-amazon.com/images/I/511HL4Mz0iL._AC_SY395_.jpg,https://www.amazon.com/Under-Armour-Girls-School-Magenta/dp/B0CJTBKKVN/ref=sr_1_85
Nautica Kids Girls Metallic Fashion Sneaker Lace-Up Athletic Running Shoe I kappil I (Big Kid - Little Kid - Toddler),$28.78 - $35.18,4.5,"Sole material
Rubber
Outer material
Ethylene Vinyl Acetate (EVA)
Closure type
Lace-Up",https://m.media-amazon.com/images/I/616Aa+7JNcL._AC_SY395_.jpg,https://www.amazon.com/Nautica-Girls-Boys-Comfortable-Shoes-Forge-Metallic/dp/B09P497QZF/ref=sr_1_86
Skechers Girl's Coastline Sneaker,$25.97 - $31.45,4.6,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/81IXB9iuR0L._AC_SX395_.jpg,https://www.amazon.com/Skechers-Girls-Coastline-Sneaker-Little/dp/B0CNY6J1TK/ref=sr_1_87
Skechers Girl's Ultra Flex 3.0 Sneaker,$31.46 - $46.99,4.8,"Fabric type
Mesh
Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)",https://m.media-amazon.com/images/I/81zw2uxGGQL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Girls-Ultra-Sneaker-Little/dp/B0CNY6LBMK/ref=sr_1_88
Skechers Kids' Wavy Beams Sneaker,$28.10 - $41.98,4.7,"Origin
Imported
Sole material
Polyurethane
Outer material
Mesh
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/81hb2jzHeAL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Girls-Beams-Sneaker-Little/dp/B0BN6TMLT8/ref=sr_1_89
adidas Unisex-Child Run 60s-Legacy Sneaker,$37.00 - $73.34,5.0,"Origin
Imported
Sole material
Rubber
Outer material
Rubber
Closure type
Lace-Up",https://m.media-amazon.com/images/I/41YeuP1HAOL._AC_SY500_.jpg,https://www.amazon.com/adidas-60s-Legacy-Sneaker-White-Unisex/dp/B0CRD87SRD/ref=sr_1_90
"RUNSIDE Kids Shoes, Boys Girls Sneakers Lightweight Athletic Walking/Running Tennis Shoes(Toddler/Little Kid/Big Kid)",$22.49 - $22.94,4.4,"Sole material
Ethylene Vinyl Acetate
Outer material
Knit
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/81jk3QIWP5L._AC_SY395_.jpg,https://www.amazon.com/RUNSIDE-Toddler-Sneakers-Girls-Lightweight-Breathable-Strap-Size/dp/B08MPLZSJ6/ref=sr_1_91
"Nautica Girls' Slip-On Sneaker - Athletic Running Kids' Shoe for Walking, Running, Tennis, and Sports (Toddler/Little Kid)",$19.68 - $29.99,4.5,"Sole material
Rubber
Outer material
Fabric
Closure type
Pull-On",https://m.media-amazon.com/images/I/61+lYEFDIqL._AC_SY395_.jpg,https://www.amazon.com/Nautica-Athletic-Kids-Matdeck-Girls-Dark-Holograph-11/dp/B09XJF5QGB/ref=sr_1_92
Skechers Girl's Microspec Advance Sneaker,$27.35 - $40.00,4.6,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71J+GRjjljL._AC_SX395_.jpg,https://www.amazon.com/Skechers-MICROSPEC-Advance-Sneaker-Lightpurple/dp/B0CNY5MXTY/ref=sr_1_93
Skechers Unisex-Child Toes Twinkle Sparks-Stormy Bright Sneaker,$22.82 - $38.80,4.4,"Origin
Imported
Sole material
Polyurethane
Outer material
Synthetic
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71nRQV92W8L._AC_SX395_.jpg,https://www.amazon.com/Skechers-Twinkle-Sparks-Jumpin-Sneaker-Little/dp/B0C4RL3GPX/ref=sr_1_94
New Balance Boys' Fresh Foam Arishi V4 Lace-up,$31.99,4.6,"Origin
Imported
Sole material
Rubber
Outer material
Rubber
Closure type
Lace-Up",https://m.media-amazon.com/images/I/51uJENtq6qL._AC_SY395_.jpg,https://www.amazon.com/New-Balance-Arishi-Sneaker-ORANGE/dp/B0CKWJFGK4/ref=sr_1_95
Skechers Girl's Twinkle Sparks Ice 2.0-Shim Sneaker,$24.08 - $33.58,4.1,"Origin
Imported
Sole material
Polyurethane
Outer material
Faux Leather
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71OdEnlfizL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Twinkle-2-0-Shim-Sneaker-Toddler/dp/B0C4RQ2XD9/ref=sr_1_96
koppu Kids Shoes Running Shoes Girls Boys Primary School Students Sports Shoes Spring and Autumn Casual Shoes,$35.99 - $39.99,4.4,"Sole material
Rubber
Shaft height
Ankle Inches
Outer material
Rubber
Closure type
Pull-On",https://m.media-amazon.com/images/I/814Loch4a0L._AC_SX395_.jpg,https://www.amazon.com/koppu-Non-Slip-Lightweight-Breathable-Kids%EF%BC%88Blue/dp/B0BDQPLGBM/ref=sr_1_97
Nautica Kids Fashion Sneaker Athletic Running Shoe with One Strap |Boys - Girls|(Toddler/Little Kid),$29.98 - $37.99,4.5,"Sole material
Rubber
Outer material
Fabric
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/81PQAJRWFKL._AC_SY395_.jpg,https://www.amazon.com/Nautica-Athletic-Kids-Towhee-Girls-Grey-Heather-11/dp/B084WNQ7W2/ref=sr_1_98
Under Armour Unisex-Child Pre School Lockdown 7 Sneaker,$43.99,4.8,"Origin
Imported
Sole material
Rubber
Outer material
Polyester
Closure type
Lace-Up",https://m.media-amazon.com/images/I/51ivvX8wyKL._AC_SY395_.jpg,https://www.amazon.com/Under-Armour-Unisex-Lockdown-Metallic/dp/B0CJSW5WX3/ref=sr_1_101
PUMA Unisex-Child Jada Hook and Loop Sneaker,$32.69 - $37.51,4.9,"Sole material
Rubber
Outer material
Faux Leather
Closure type
Hook & Loop
Water resistance level
Not Water Resistant",https://m.media-amazon.com/images/I/61WpMRu+czL._AC_SY395_.jpg,https://www.amazon.com/PUMA-Sneaker-Black-Lavender-Alert-Pink-Unisex/dp/B0DG6K1YTX/ref=sr_1_102
New Balance Boys' Fresh Foam Arishi V4 Lace-up,$37.99,4.6,"Origin
Imported
Sole material
Rubber
Outer material
Rubber
Closure type
Lace-Up",https://m.media-amazon.com/images/I/51uJENtq6qL._AC_SY500_.jpg,https://www.amazon.com/New-Balance-Arishi-Sneaker-ORANGE/dp/B0CKWJFGK4/ref=sr_1_103
Toddler Little Kid Cushioned Canvas Shoes Slip On Sneakers Soft and Durable,$21.99 - $24.99,4.5,"Sole material
Rubber
Outer material
Canvas
Closure type
Lace-Up",https://m.media-amazon.com/images/I/61Kv5xp-lZL._AC_SY395_.jpg,https://www.amazon.com/Toddler-Little-Cushioned-Sneakers-Durable/dp/B0CXX5GT8T/ref=sr_1_104
The Children'S Place Girls Uniform Low Top Sneakers,$27.99,4.6,"Fabric type
100% Man Made
Origin
Imported
Sole material
Man Made
Outer material
Rubber",https://m.media-amazon.com/images/I/71z-2zqhDxL._AC_SY500_.jpg,https://www.amazon.com/Childrens-Place-girls-Sneakers-Uniform/dp/B0B4ZZVXLD/ref=sr_1_105
Skechers Unisex-Child Modern Jogger-Debbie Sneaker,$23.60 - $52.20,4.6,"Fabric type
Fabric
Origin
Made in the USA or Imported
Sole material
Ethylene Vinyl Acetate
Shaft height
Low-top",https://m.media-amazon.com/images/I/611lMQdKoKL._AC_SX395_.jpg,https://www.amazon.com/Skechers-MODERN-JOGGER-DEBBIE-Sneaker-Unisex/dp/B07G4BDHQQ/ref=sr_1_106
The Children's Place Girls' Lace Up Combat Boot,$29.65 - $32.75,4.6,"Origin
Imported",https://m.media-amazon.com/images/I/717YBVRiG0L._AC_SX342_.jpg,https://www.amazon.com/Childrens-Place-Girls-Combat-Beaded/dp/B0D1GS4C2F/ref=sr_1_101
SKECHERS Girl's Elite Sport Tempo-Speed Seeker Sneaker,$29.58 - $49.00,4.7,"Origin
Imported
Sole material
Synthetic Rubber
Outer material
Polyurethane (PU)
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71j+SYnY+cL._AC_SX395_.jpg,https://www.amazon.com/SKECHERS-Tempo-Statement-Sneaker-Lavender-little/dp/B0D4BZL9LD/ref=sr_1_102
Skechers Girl's Uno Lite-Metallic Shimmers Sneaker,$26.38 - $48.00,4.6,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)
Closure type
Lace-Up",https://m.media-amazon.com/images/I/71p0gpBrjvL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Lite-Metallic-Shimmers-Sneaker-Lavender/dp/B0CC3X8KR3/ref=sr_1_103
"SEEKWAY Barefoot Water Shoes for Kids - Wide Toe Box and Quick-Dry Sand Shoes Toddler for Hiking Swim Beach Pool Kayak Sport Accessories, Camping Essentials Non-Slip for Boys Girls Sizes",$17.98 - $19.98,4.7,"Sole material
Rubber
Outer material
92% polyester
Closure type
Hook & Loop
Water resistance level
Water Resistant",https://m.media-amazon.com/images/I/81PMogf2pbL._AC_SY395_.jpg,https://www.amazon.com/SEEKWAY-Barefoot-Water-Shoes-Kids/dp/B0D6GMXZ6X/ref=sr_1_104
Under Armour Girl's Pre School Infinity Alternate Lace Sneaker,$41.97 - $55.19,4.5,"Origin
Imported
Sole material
Rubber
Outer material
Polyester
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/51njWVZzJAL._AC_SY395_.jpg,https://www.amazon.com/Under-Armour-School-Infinity-Alternate/dp/B0CJT9QL9Z/ref=sr_1_109
Skechers Unisex-Child Twinkle Sparks-Ombre Dazzle Sneaker,$30.13 - $33.69,4.8,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Canvas
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71QvFRAORWL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Twinkle-Sparks-Ombre-Sneaker-Toddler/dp/B0CC4733LX/ref=sr_1_110
"RUNSIDE Girls Lightweight Sneakers Kids Lace-up Tennis Running Shoes, Breathable Walking Shoes for Toddler/Little Kid/Big Kid",$22.94 - $26.99,4.5,"Sole material
Ethylene Vinyl Acetate
Outer material
Knit
Closure type
Lace-Up",https://m.media-amazon.com/images/I/71QBQZ6g5iL._AC_SY395_.jpg,https://www.amazon.com/RUNSIDE-Lightweight-Sneakers-Breathable-Gradient/dp/B0CTTT7YNP/ref=sr_1_111
Skechers Girl's Microspec Max Sneaker,$29.33 - $38.20,4.8,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Mesh
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71Bp8JhBzTL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Girls-Microspec-Sneaker-Little/dp/B0CC3TZCXP/ref=sr_1_112
"Reebok Unisex-Child Club C Girls and Boys Shoes, Toddler, Little Big Kid Sneakers",$27.66 - $31.00,4.6,"Origin
Imported
Sole material
Rubber
Outer material
Leather
Closure type
Lace-Up",https://m.media-amazon.com/images/I/71XN+PGfrZL._AC_SY395_.jpg,https://www.amazon.com/Reebok-Boys-Sneaker-Chalk-Green/dp/B09N547SVY/ref=sr_1_113
Skechers Girls' Uno Lite spread the Love,$41.99 - $53.70,4.8,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Faux Leather
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/61fCKWvPM1L._AC_SX395_.jpg,https://www.amazon.com/Skechers-Lite-Spread-Sneaker-Purple-Turquoise/dp/B0CC43S5JX/ref=sr_1_114
Nautica Kids Fashion Sneaker Athletic Running Shoe with One Strap |Boys - Girls|(Toddler/Little Kid),$29.98 - $37.99,4.5,"Sole material
Rubber
Outer material
Fabric
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/81PQAJRWFKL._AC_SY395_.jpg,https://www.amazon.com/Nautica-Athletic-Kids-Towhee-Girls-Grey-Heather-11/dp/B084WNQ7W2/ref=sr_1_115
Hehainom Girls Dress Shoes Toddler Little Kids Gracy Ballet Mary Jane Ballerina Flats with Elastic Ankle Strap,$25.19 - $27.99,4.5,"Sole material
Polyurethane, Rubber
Outer material
Polyurethane (PU)
Closure type
Buckle",https://m.media-amazon.com/images/I/61RuI-qI8tL._AC_SY395_.jpg,https://www.amazon.com/Hehainom-Toddler-Little-Ballerina-Elastic/dp/B0B31TGZPJ/ref=sr_1_116
Skechers Unisex-Child Power Jams-Skech Friends Sneaker,$31.87 - $40.70,4.6,"Origin
Imported
Sole material
Polyurethane
Outer material
Mesh
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71POP2fcq2L._AC_SX395_.jpg,https://www.amazon.com/Skechers-Girls-Sneaker-Lavender-Little/dp/B0C4RTXXJ1/ref=sr_1_117
Skechers Girl's Microspec Advance Sneaker,$27.35 - $40.00,4.6,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71J+GRjjljL._AC_SX395_.jpg,https://www.amazon.com/Skechers-MICROSPEC-Advance-Sneaker-Lightpurple/dp/B0CNY5MXTY/ref=sr_1_118
Nike Women's Gymnastics Shoes Sneakers,$38.00 - $61.99,4.6,"Origin
Imported
Sole material
Rubber
Outer material
Leather
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/517yrlDSQsL._AC_SY395_.jpg,https://www.amazon.com/Nike-Little-Runner-Pewter-DJ6040/dp/B0B1QWK84G/ref=sr_1_119
Skechers Kids' Wavy Beams Sneaker,$28.10 - $41.98,4.7,"Origin
Imported
Sole material
Polyurethane
Outer material
Mesh
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/81hb2jzHeAL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Girls-Beams-Sneaker-Little/dp/B0BN6TMLT8/ref=sr_1_120
Skechers Kids Girl's Foamies Guzman Steps-Glitterland Water Shoe Sneaker,$25.71 - $36.00,4.3,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Neoprene
Closure type
Pull-On",https://m.media-amazon.com/images/I/711Wf7q0K4L._AC_SX395_.jpg,https://www.amazon.com/Skechers-Foamies-Guzman-Steps-Glitterland-Sneaker/dp/B0BN6W86XV/ref=sr_1_121
Skechers Girl's Uno Lite-Metallic Love Sneaker,$33.22 - $47.35,4.8,"Origin
Imported
Sole material
Polyurethane
Outer material
Faux Leather
Closure type
Lace-Up",https://m.media-amazon.com/images/I/61x2ImASGUL._AC_SY395_.jpg,https://www.amazon.com/Skechers-LITE-Metallic-Sneaker-HotPink-Little/dp/B0CNY6CQ8P/ref=sr_1_122
Skechers Girl's Microspec Advance Sneaker,$23.30 - $34.77,4.6,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)
Closure type
Lace-Up",https://m.media-amazon.com/images/I/815Ab-AcKzL._AC_SX395_.jpg,https://www.amazon.com/Skechers-MICROSPEC-Advance-Sneaker-Purple/dp/B0CNY62HLT/ref=sr_1_123
Skechers Girl's Bounder-Simple Cute Sneaker,$18.69 - $46.00,4.7,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)
Closure type
Pull-On",https://m.media-amazon.com/images/I/51wwkrlws8L._AC_SY395_.jpg,https://www.amazon.com/SKECHERS-Girls-Bounder-Simple-Sneaker-Black/dp/B0D79YPB2G/ref=sr_1_124
Skechers Unisex-Child Coastline Sneaker,$24.00 - $44.95,4.6,"Origin
Imported
Sole material
Polyurethane
Outer material
Mesh
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71RNpjM3RYL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Coastline-Sneaker-Lavender-Little/dp/B0BSMPKQM1/ref=sr_1_125
Skechers Girl's Microspec Max Sneaker,$22.62 - $48.00,4.5,"Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Mesh
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/61zeDgQsl6L._AC_SX395_.jpg,https://www.amazon.com/Skechers-Microspec-Sneaker-Lavender-Little/dp/B0CC43HL5Q/ref=sr_1_126
TOMS Kids Unisex Alpargata 2.0 (Little Kid/Big Kid),$23.47 - $35.00,4.5,"Fabric type
100% Canvas
Origin
Imported
Sole material
Rubber
Outer material
Canvas",https://m.media-amazon.com/images/I/61gYN0Z1zEL._AC_SX395_.jpg,https://www.amazon.com/TOMS-Unisex-Alpargata-Little-Canvas/dp/B01KYN8VGW/ref=sr_1_127
Under Armour Girl's Grade School Assert 10 Sneaker,$48.34 - $48.57,4.4,"Origin
Imported
Sole material
Rubber
Outer material
Polyester
Closure type
Lace-Up",https://m.media-amazon.com/images/I/71wEdw+GhDL._AC_SY500_.jpg,https://www.amazon.com/Under-Armour-School-Assert-Iridescent/dp/B0D1J3TPJL/ref=sr_1_128
Daclay Kids Shoes Running Girls Boys Sports Sneakers,$37.99,4.3,"Sole material
Synthetic Rubber
Outer material
Synsetic
Closure type
Pull-On",https://m.media-amazon.com/images/I/71UYGTjM1lL._AC_SY395_.jpg,https://www.amazon.com/Daclay-Breathable-Sneakers-Basketball-Running/dp/B0DJF52KYZ/ref=sr_1_129
RUNSIDE Girls Glitter Sneakers Lightweight Kids Sparkle Tennis Shoes with Hook and Loop for Toddler/Little Kid/Big Kid,$19.54 - $19.99,4.0,"Sole material
Ethylene Vinyl Acetate
Outer material
Glitter and TPU
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/7181w-rKH+L._AC_SY395_.jpg,https://www.amazon.com/RUNSIDE-Glitter-Sneakers-Lightweight-Sparkle/dp/B0D59RR2SB/ref=sr_1_130
Skechers Girl's Unicorn Chaser Sneaker,$37.62 - $55.00,4.2,"Fabric type
100% Synthetic
Origin
Imported
Sole material
Ethylene Vinyl Acetate
Outer material
Polyurethane (PU)",https://m.media-amazon.com/images/I/71C+cVnCVIL._AC_SX395_.jpg,https://www.amazon.com/Skechers-Unicorn-Sneaker-Lavender-Toddler/dp/B0CNY7QG8G/ref=sr_1_131
The Children's Place Baby-Girl's Toddler Everyday Casual Sneakers,$21.55,5.0,"Origin
Imported
Sole material
Thermoplastic Elastomers
Outer material
Faux Leather
Closure type
Hook & Loop",https://m.media-amazon.com/images/I/71CEcob8KjL._AC_SY500_.jpg,https://www.amazon.com/Childrens-Place-Everyday-Sneakers-Colorblock/dp/B0DJN46QTH/ref=sr_1_132
"Nautica Girls' Slip-On Sneaker - Athletic Running Kids' Shoe for Walking, Running, Tennis, and Sports (Toddler/Little Kid)",$19.68 - $29.99,4.5,"Sole material
Rubber
Outer material
Fabric
Closure type
Pull-On",https://m.media-amazon.com/images/I/61+lYEFDIqL._AC_SY395_.jpg,https://www.amazon.com/Nautica-Athletic-Kids-Matdeck-Girls-Dark-Holograph-11/dp/B09XJF5QGB/ref=sr_1_133
"RUNSIDE Boys Girls Sneakers, Lace up Kids Tennis Shoes for Walking/Running Lightweight Breathable Gym Shoes Outdoor, Little Kid/Big Kid",$20.99 - $22.99,4.3,"Sole material
Ethylene Vinyl Acetate
Outer material
Knit
Closure type
Lace-Up",https://m.media-amazon.com/images/I/81EHEHImKJL._AC_SY395_.jpg,https://www.amazon.com/RUNSIDE-Running-Lightweight-Sneakers-Breathable/dp/B0C3LXZHS4/ref=sr_1_134
Under Armour Girls' Grade School Surge 4 Sneaker,$44.28,4.7,"Origin
Made in the USA or Imported
Sole material
Rubber
Outer material
Rubber
Closure type
Lace-Up",https://m.media-amazon.com/images/I/71URXfL5D8L._AC_SY500_.jpg,https://www.amazon.com/Under-Armour-Girls-School-Anthracite/dp/B0D1HQK68S/ref=sr_1_135
"The Children's Place Girls Double Buckle Slip On Slide Sandals, White Paint Splatter",$13.14 - $26.28,4.7,"Origin
Imported
Sole material
Polyvinyl Chloride
Outer material
Polyvinyl Chloride (PVC)
Closure type
Slip On",https://m.media-amazon.com/images/I/71aA-vYMqBL._AC_SY500_.jpg,https://www.amazon.com/Childrens-Place-Buckle-Slides-Sandal/dp/B0BMDGPV3V/ref=sr_1_136
Kids Tennis Shoes for Boys Girls Lightweight Breathable Sneakers Running Athletic Shoes for Toddler/Little Kid/Big Kid,$36.99,4.6,"Sole material
Ethylene Vinyl Acetate
Outer material
Knit
Closure type
Elastic",https://m.media-amazon.com/images/I/71s1P9UU3sL._AC_SY395_.jpg,https://www.amazon.com/MJQ-Lightweight-Breathable-Sneakers-Athletic/dp/B0DK5DJMCZ/ref=sr_1_137
Nike Unisex-Child Sneaker,$43.55 - $58.81,4.5,"Sole material
Rubber
Shaft height
Ankle Strap
Outer material
Rubber
Inner material
Synthetic",https://m.media-amazon.com/images/I/61NzmpKAZOL._AC_SX395_.jpg,https://www.amazon.com/Nike-Runner-DX7614-602-Summit-White-White/dp/B0CR6TFDF5/ref=sr_1_138
